,code,product_name,product_type,brands,canonical_categories,canonical_countries,ingredients_n,known_ingredients_n,unknown_ingredients_n,completeness,scans_n,unique_scans_n,creator,completeness_ratio,compl_critical_ratio,is_duplicate_product_name,ingredients_match,unknown_ingredients_ratio,ingredients_quality_score,countries_count,categories_count,missing_country_flag,missing_category_flag,missing_both_taxonomy_flag,country_languages,category_languages,countries_mixl,categories_mixl,has_lang_conflict,taxonomy_score,product_quality_score
124,6281001112013,Colgate,beauty,Colgate,"[""en:non-food-products"", ""en:open-beauty-facts"", ""en:Toothpaste""]","[""en:algeria"", ""en:morocco""]",1,0.0,1,0.575,124.0,81.0,smoothie-app,1.0,1.0,1,1,1.0,0.0,2,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.65
128,8723300710807,collagen 1000mg,beauty,innovit,"[""en:Dietary supplements"", ""en:Vitamins""]","[""en:belgium"", ""en:france"", ""en:germany"", ""en:morocco""]",10,0.0,10,0.6875,85.0,79.0,openfoodfacts-contributors,1.0,1.0,0,1,1.0,0.0,4,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.65
129,6117701378674,,beauty,,[],"[""en:france"", ""en:morocco""]",20,2.0,18,0.175,89.0,78.0,smoothie-app,0.5714285714285714,0.25,1,1,0.9,0.09999999999999998,2,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.2778571428571428
131,6111056013167,Cadum,beauty,Colgate-Palmolive Maroc,[],"[""en:morocco""]",30,12.0,20,0.5875,104.0,77.0,smoothie-app,1.0,1.0,1,0,0.6666666666666666,0.33333333333333337,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7666666666666667
132,3337875814652,CeraVe SPF50 Hydraterende Gezichtscrème,beauty,cerave,"[""nl:Beauty"", ""nl:Dagcreme"", ""nl:Skincare""]","[""en:netherlands""]",48,40.0,8,0.5625,106.0,77.0,smoothie-app,1.0,1.0,0,1,0.16666666666666666,0.8333333333333334,1,3,0,0,0,"[""en""]","[""nl""]",0,0,1,0.6666666666666667,0.9166666666666667
133,8711600804357,Dove pampering,beauty,Unilever,"[""en:incorrect-product-type"", ""en:non-food-products"", ""en:open-beauty-facts"", ""en:Cosmetic products"", ""en:Soap""]","[""en:morocco""]",35,26.0,9,0.675,90.0,77.0,smoothie-app,1.0,1.0,0,1,0.2571428571428571,0.7428571428571429,1,5,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.91
135,3600551020419,La Crème des peaux extra-sèches,beauty,Mixa,"[""en:body"", ""en:face"", ""en:body-creams"", ""en:facial-creams"", ""ar:\u0643\u0631\u064a\u0645\u0627\u062a-\u0645\u0631\u0637\u0628\u0629"", ""en:hand-creams"", ""en:Open-beauty-facts""]","[""en:france""]",26,14.0,12,0.6875,81.0,76.0,herne,1.0,1.0,0,1,0.46153846153846156,0.5384615384615384,1,7,0,0,0,"[""en""]","[""en"", ""ar""]",0,1,0,0.6666666666666667,0.8134615384615385
136,4005808801053,Nivea Creme,beauty,Nivea,"[""en:body"", ""en:hand-creams"", ""es:Cosm\u00e9ticos""]","[""en:morocco"", ""en:portugal"", ""en:spain""]",22,20.0,2,0.575,92.0,76.0,openfoodfacts-contributors,1.0,1.0,1,1,0.09090909090909091,0.9090909090909091,3,3,0,0,0,"[""en""]","[""en"", ""es""]",0,1,0,0.6666666666666667,0.9431818181818181
138,4012273123009,Crème mains hydratante concentrée Formule Norvégienne,beauty,Neutrogena,"[""en:body"", ""en:hand-creams"", ""en:open-beauty-facts""]","[""en:france"", ""en:morocco""]",13,10.0,3,0.675,89.0,75.0,sebleouf,1.0,1.0,0,1,0.23076923076923078,0.7692307692307692,2,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9192307692307692
140,3574660028096,,beauty,,"[""en:incorrect-product-type"", ""en:non-food-products"", ""en:open-beauty-facts"", ""en:Cosmetic products""]","[""en:morocco""]",2,2.0,0,0.275,99.0,74.0,smoothie-app,0.7142857142857143,0.5,1,1,0.0,1.0,1,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7285714285714285
141,8718836396359,Haïr and Nabil gummies,beauty,Innovit,"[""en:dietary-supplements""]","[""en:belgium"", ""en:france""]",26,4.0,22,0.5875,81.0,74.0,openfoodfacts-contributors,1.0,1.0,0,1,0.8461538461538461,0.15384615384615385,2,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7038461538461539
142,8001090742322,,beauty,"herbal essences, Herbal Essences","[""fr:jsp""]","[""en:morocco""]",33,31.0,2,0.475,101.0,73.0,smoothie-app,0.8571428571428571,0.75,1,1,0.06060606060606061,0.9393939393939394,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.8180735930735932
143,20057060,Crème pour la peau Classic,beauty,Cien,"[""en:Body"", ""en:Body-creams"", ""en:Face"", ""en:Facial-creams"", ""fr:cremes-hydratantes""]","[""en:france""]",23,23.0,0,0.775,83.0,73.0,tacite,1.0,1.0,0,1,0.0,1.0,1,5,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.975
145,8718951432550,,beauty,,[],"[""en:morocco""]",23,21.0,2,0.1625,103.0,71.0,smoothie-app,1.0,1.0,1,1,0.08695652173913043,0.9130434782608696,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.9695652173913044
147,50064861,Vaseline lip therapy,beauty,"Vaseline,Unilever","[""en:face"", ""en:lip-balms""]","[""en:australia"", ""en:france"", ""en:iraq"", ""en:morocco"", ""en:saudi-arabia"", ""en:united-kingdom""]",9,5.0,4,0.675,74.0,71.0,openfoodfacts-contributors,1.0,1.0,1,1,0.4444444444444444,0.5555555555555556,6,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8444444444444444
150,8402001014123,Loción Corporal Hidrata,beauty,Deliplus,"[""es:Beauty"", ""es:Productos de belleza""]","[""en:morocco"", ""en:portugal"", ""en:spain""]",35,27.0,8,0.475,83.0,70.0,smoothie-app,1.0,1.0,0,1,0.22857142857142856,0.7714285714285715,3,2,0,0,0,"[""en""]","[""es""]",0,0,1,0.6666666666666667,0.895
151,4056489234692,lidl crème de soin hydratante,beauty,cien,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:france"", ""en:morocco""]",22,19.0,3,0.575,80.0,70.0,openfoodfacts-contributors,1.0,1.0,0,1,0.13636363636363635,0.8636363636363636,2,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9522727272727273
152,6111033004522,Lait Hydratant,beauty,Hyderma,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:morocco""]",32,19.0,13,0.6,86.0,69.0,smoothie-app,1.0,1.0,1,1,0.40625,0.59375,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8578125
153,3600551020457,Mixa la crème,beauty,Mixa,[],"[""en:france"", ""en:morocco""]",26,18.0,8,0.375,73.0,69.0,openfoodfacts-contributors,1.0,1.0,0,1,0.3076923076923077,0.6923076923076923,2,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8923076923076924
156,6111250476508,,beauty,,"[""en:incorrect-product-type"", ""en:Cosmetic products"", ""en:Non-food-products"", ""en:Open-beauty-facts""]","[""en:morocco""]",14,14.0,0,0.2625,76.0,67.0,smoothie-app,1.0,1.0,1,1,0.0,1.0,1,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,1.0
157,5901350480694,Botanical flow,beauty,Champs de Provence,[],"[""en:belgium"", ""en:france"", ""en:germany"", ""en:morocco""]",65,23.0,42,0.475,78.0,67.0,openfoodfacts-contributors,0.8571428571428571,0.75,0,1,0.6461538461538462,0.3538461538461538,4,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6381318681318682
159,6223013530898,,beauty,Daily sensitivity protection+ strong teeth & healthy gums,[],"[""en:france"", ""en:morocco""]",28,14.0,14,0.3875,84.0,65.0,smoothie-app,0.7142857142857143,0.5,1,1,0.5,0.5,2,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.5535714285714286
160,3282770204667,Cicalfate +,beauty,Avene,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:algeria"", ""en:france"", ""en:morocco"", ""en:switzerland""]",23,11.0,12,0.575,71.0,65.0,openfoodfacts-contributors,1.0,1.0,0,1,0.5217391304347826,0.4782608695652174,4,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8173913043478261
163,6111056013297,cadum,beauty,cadum,[],"[""en:morocco""]",44,15.0,29,0.475,89.0,64.0,smoothie-app,1.0,1.0,1,1,0.6590909090909091,0.34090909090909094,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7693181818181819
164,6111260730201,,beauty,,"[""en:incorrect-product-type"", ""en:Cosmetic products"", ""en:Non-food-products"", ""en:Open-beauty-facts""]","[""en:morocco""]",13,11.0,2,0.275,75.0,64.0,smoothie-app,1.0,1.0,1,1,0.15384615384615385,0.8461538461538461,1,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9461538461538462
165,8001090661999,Golden Moringa Oil Shampoo,beauty,Herbal Essences,"[""en:health-beauty"", ""en:personal-care"", ""en:hair-care"", ""en:shampoo-conditioner"", ""en:shampoo"", ""en:hair""]","[""en:morocco""]",71,26.0,45,0.4875,95.0,64.0,smoothie-app,1.0,1.0,0,1,0.6338028169014085,0.3661971830985915,1,6,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.778169014084507
168,3058320002034,Crème mains réparatrice,beauty,Mixa,"[""en:incorrect-product-type"", ""en:non-food-products"", ""en:open-beauty-facts"", ""ro:crema de m\u00e2ini""]","[""en:france"", ""en:morocco""]",40,20.0,20,0.5875,71.0,63.0,smoothie-app,1.0,1.0,1,1,0.5,0.5,2,4,0,0,0,"[""en""]","[""ro"", ""en""]",0,1,0,0.6666666666666667,0.8
172,3610340634185,,beauty,"L'Oréal, L'Oreal Consumer products, Garnier","[""en:hair"", ""en:shampoos""]","[""en:lebanon"", ""en:morocco"", ""en:saudi-arabia""]",65,23.0,42,0.5625,79.0,61.0,openfoodfacts-contributors,0.8571428571428571,0.75,1,1,0.6461538461538462,0.3538461538461538,3,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6381318681318682
176,4005808837359,Pearl & Beauty,beauty,Nivea,"[""en:hygiene"", ""en:deodorants"", ""en:roll-on-deodorants""]","[""en:australia"", ""en:france"", ""en:morocco""]",12,11.0,1,0.575,70.0,60.0,openfoodfacts-contributors,1.0,1.0,0,1,0.08333333333333333,0.9166666666666666,3,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9708333333333333
178,6111250476676,Capitol,beauty,Capitol,[],"[""en:morocco""]",28,7.0,21,0.475,80.0,59.0,smoothie-app,1.0,1.0,0,1,0.75,0.25,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7375
179,5410076881840,Champú PANTENE,beauty,ttyw,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:morocco"", ""en:saudi-arabia""]",23,23.0,0,0.45,75.0,59.0,halal-app-chakib,1.0,1.0,0,1,0.0,1.0,2,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,1.0
181,3600542512008,,beauty,,"[""en:incorrect-product-type"", ""en:Cosmetic products"", ""en:Non-food-products"", ""en:Open-beauty-facts""]","[""en:morocco""]",23,22.0,1,0.275,105.0,59.0,smoothie-app,1.0,1.0,1,1,0.043478260869565216,0.9565217391304348,1,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9847826086956523
182,4005800001192,Nivea Creme,beauty,Nivea,"[""en:body"", ""en:face"", ""en:facial-creams"", ""en:body-creams"", ""fr:cremes-hydratantes"", ""en:open-beauty-facts""]","[""en:france"", ""en:morocco""]",22,2.0,20,0.775,69.0,59.0,scailyna,1.0,1.0,1,1,0.9090909090909091,0.09090909090909094,2,6,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.6568181818181819
183,4005808278114,nivea rich nourishing,beauty,,[],"[""en:morocco"", ""en:uganda""]",1,0.0,1,0.5625,74.0,59.0,foodless,0.7142857142857143,0.5,0,1,1.0,0.0,2,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.37857142857142856
185,6111024004913,Taous,beauty,Taous,"[""fr:Savon""]","[""en:morocco""]",1,0.0,1,0.675,68.0,58.0,openfoodfacts-contributors,1.0,1.0,1,1,1.0,0.0,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.625
186,6111024009741,El Keef,beauty,El kef,"[""fr:Savon""]","[""en:morocco""]",1,0.0,1,0.5625,70.0,58.0,smoothie-app,1.0,1.0,0,1,1.0,0.0,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.625
187,8402001005602,Anti manchas,beauty,Deliplus,"[""en:incorrect-product-type"", ""en:non-food-products"", ""en:open-beauty-facts""]","[""en:morocco"", ""en:spain""]",27,18.0,9,0.575,66.0,58.0,smoothie-app,1.0,1.0,0,1,0.3333333333333333,0.6666666666666667,2,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8833333333333334
188,5029053550039,linguettes HUGGIES pure,beauty,Huggies,"[""en:accessories"", ""en:moist-wipes"", ""en:baby-wipes""]","[""en:france"", ""en:morocco"", ""en:romania""]",7,7.0,0,0.675,61.0,58.0,openfoodfacts-contributors,1.0,1.0,0,1,0.0,1.0,3,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,1.0
192,8402001007958,Crema olive,beauty,"Deliplus,Mercadona","[""en:fats"", ""en:margarines"", ""en:plant-based-foods"", ""en:plant-based-foods-and-beverages"", ""en:plant-based-spreads"", ""en:spreadable-fats"", ""en:spreads"", ""en:vegetable-fats""]","[""en:morocco"", ""en:spain""]",30,25.0,5,0.575,84.0,57.0,smoothie-app,1.0,1.0,0,1,0.16666666666666666,0.8333333333333334,2,8,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9416666666666668
193,6118000041252,Doliprane vitamine C,beauty,Doliprane,"[""en:incorrect-product-type"", ""en:non-open-products-facts"", ""en:open-beauty-facts""]","[""en:morocco""]",3,1.0,2,0.475,67.0,57.0,kiliweb,1.0,1.0,0,1,0.6666666666666666,0.33333333333333337,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7666666666666667
194,6221155058522,shampoo,beauty,clear,"[""en:Open-beauty-facts""]","[""en:jordan"", ""en:morocco""]",39,33.0,6,0.575,103.0,56.0,smoothie-app,1.0,1.0,1,1,0.15384615384615385,0.8461538461538461,2,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9461538461538462
201,3401381507565,Bioderma sensibio gel moussant 200ml,beauty,,"[""en:incorrect-product-type"", ""en:non-food-products"", ""en:open-beauty-facts""]","[""en:azerbaijan"", ""en:morocco""]",24.0,11.0,13.0,0.475,85.0,55.0,smoothie-app,0.8571428571428571,0.75,0,1,0.5416666666666666,0.45833333333333337,2,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6747023809523809
207,3600550230321,Creme Visage Peaux Sensibles Huile d'Amande,beauty,Mixa,"[""en:open-beauty-facts""]","[""en:france"", ""en:morocco""]",22,7.0,15,0.6625,64.0,54.0,openfoodfacts-contributors,1.0,1.0,0,1,0.6818181818181818,0.31818181818181823,2,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7613636363636364
208,6182000100486,,beauty,,"[""en:incorrect-product-type"", ""en:non-food-products"", ""en:open-beauty-facts"", ""en:Cosmetic products""]","[""en:morocco""]",25,12.0,13,0.3,64.0,54.0,smoothie-app,0.7142857142857143,0.5,1,1,0.52,0.48,1,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.5465714285714286
209,8402001006029,Shampoo,beauty,"Deliplus, Mercadona","[""en:open-beauty-facts""]","[""en:morocco"", ""en:spain""]",26,22.0,4,0.575,65.0,53.0,smoothie-app,1.0,1.0,1,1,0.15384615384615385,0.8461538461538461,2,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9461538461538462
214,3770000717587,la Rosée lait solaire spf 50+,beauty,La Rosée,"[""en:suncare"", ""en:in-sun-protections"", ""en:sunscreen""]","[""en:france""]",34,20.0,14,0.6875,61.0,53.0,openfoodfacts-contributors,1.0,1.0,0,1,0.4117647058823529,0.5882352941176471,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8558823529411764
216,8052787970122,,beauty,Photo White,[],"[""en:morocco""]",31.0,10.0,21.0,0.375,87.0,53.0,0609976035,1.0,1.0,1,1,0.6774193548387096,0.32258064516129037,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7629032258064516
217,6281006506428,Chargement…,beauty,,"[""en:non-food-products"", ""en:open-beauty-facts"", ""en:Beauty"", ""en:Body lotion""]","[""en:morocco""]",29,27.0,2,0.475,68.0,52.0,smoothie-app,0.8571428571428571,0.75,1,1,0.06896551724137931,0.9310344827586207,1,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8401477832512314
221,8480000467249,,beauty,"Deliplus, Mercadona","[""en:open-beauty-facts""]","[""en:morocco"", ""en:spain""]",15,12.0,3,0.375,58.0,52.0,veganeamos,1.0,1.0,1,1,0.2,0.8,2,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.93
222,3600551146003,,beauty,,[],"[""en:morocco""]",17,16.0,1,0.1625,70.0,51.0,smoothie-app,1.0,1.0,1,1,0.058823529411764705,0.9411764705882353,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.9794117647058823
226,5011321986886,,beauty,,"[""en:incorrect-product-type"", ""en:Cosmetic products"", ""en:Non-food-products"", ""en:Open-beauty-facts""]","[""en:morocco""]",81,25.0,56,0.375,80.0,51.0,smoothie-app,1.0,1.0,1,1,0.691358024691358,0.308641975308642,1,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7580246913580247
227,4056489857297,,beauty,Dentalux,"[""en:hygiene"", ""en:toothpastes""]","[""en:france"", ""en:germany""]",21,18.0,3,0.4875,55.0,51.0,smoothie-app,0.8571428571428571,0.75,1,1,0.14285714285714285,0.8571428571428572,2,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8142857142857143
230,3574661537429,,beauty,,[],"[""en:france"", ""en:morocco""]",18,2.0,16,0.275,51.0,50.0,openfoodfacts-contributors,1.0,1.0,1,1,0.8888888888888888,0.11111111111111116,2,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6888888888888889
231,3610340022708,L'Oréal,beauty,Null,[],"[""en:morocco""]",5,0.0,5,0.475,69.0,50.0,openfoodfacts-contributors,1.0,1.0,1,1,1.0,0.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.65
233,8402001005572,Crema reparadora,beauty,Deliplus,"[""en:open-beauty-facts"", ""es:Crema manos reparadora""]","[""en:morocco"", ""en:spain""]",27,0.0,27,0.5625,59.0,50.0,smoothie-app,1.0,1.0,0,1,1.0,0.0,2,2,0,0,0,"[""en""]","[""en"", ""es""]",0,1,0,0.6666666666666667,0.625
234,8720182264664,Beauty cream bar,beauty,"dove,unilever","[""en:incorrect-product-type"", ""en:non-food-products"", ""en:open-beauty-facts"", ""en:Soap""]","[""en:bosnia-and-herzegovina"", ""en:croatia"", ""en:france"", ""en:germany"", ""en:morocco"", ""en:serbia""]",22,22.0,0,0.575,55.0,50.0,eatshalal,1.0,1.0,1,1,0.0,1.0,6,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,1.0
235,8695077081124,,beauty,,"[""en:Open-beauty-facts""]","[""en:morocco""]",74,22.0,52,0.3875,90.0,49.0,smoothie-app,1.0,1.0,1,1,0.7027027027027027,0.29729729729729726,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.754054054054054
237,14100765,head and shoulders classic,beauty,Head & Shoulders,"[""en:Non-food-products"", ""en:Open-beauty-facts""]","[""en:morocco"", ""en:united-kingdom""]",30,30.0,0,0.575,52.0,49.0,inf,1.0,1.0,0,1,0.0,1.0,2,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,1.0
240,8001841587684,Aloe Scent,beauty,Gillette,"[""en:Non-food-products"", ""en:Open-beauty-facts""]","[""en:morocco""]",14,12.0,2,0.475,85.0,48.0,smoothie-app,1.0,1.0,0,1,0.14285714285714285,0.8571428571428572,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9500000000000001
241,8718951543553,"ANTI-CARIES - Dentifrice Protection Caries,",beauty,Elmex,"[""en:hygiene"", ""en:toothpastes"", ""en:Tooth""]","[""en:france""]",8,6.0,2,0.5875,50.0,48.0,smoothie-app,1.0,1.0,0,1,0.25,0.75,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9125
243,8402001010613,facial clean,beauty,Deliplus,"[""en:Non-food-products"", ""en:Open-beauty-facts""]","[""en:morocco"", ""en:spain""]",25,19.0,6,0.475,51.0,48.0,app-kaki,1.0,1.0,0,1,0.24,0.76,2,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.916
247,4000196901187,glydolid,beauty,cRE,"[""en:open-beauty-facts""]","[""en:libya"", ""en:morocco"", ""en:saudi-arabia"", ""en:somalia""]",29,23.0,6,0.575,59.0,48.0,openfoodfacts-contributors,1.0,1.0,0,1,0.20689655172413793,0.7931034482758621,4,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9275862068965518
248,5901350468838,sun protection,beauty,,[],"[""en:colombia"", ""en:morocco""]",39,26.0,15,0.275,52.0,48.0,veganeamos,0.7142857142857143,0.5,1,0,0.38461538461538464,0.6153846153846154,2,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.593956043956044
249,3600551146188,Invisimax,beauty,NARTA,"[""en:hygiene"", ""en:deodorants"", ""en:open-beauty-facts""]","[""en:france"", ""en:morocco""]",6,0.0,6,0.575,51.0,47.0,smoothie-app,1.0,1.0,0,1,1.0,0.0,2,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.65
250,6111056014485,hslltdhkrtsnmmjntlttbqrng,beauty,hslltdhkrtsnmmjntlttbqrng,"[""en:Open-beauty-facts""]","[""en:morocco""]",1,0.0,1,0.575,60.0,47.0,smoothie-app,1.0,1.0,0,1,1.0,0.0,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.65
251,6111273650343,,beauty,,[],"[""en:france"", ""en:morocco""]",14,12.0,2,0.175,57.0,47.0,smoothie-app,1.0,1.0,1,1,0.14285714285714285,0.8571428571428572,2,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.9500000000000001
254,6941205313066,,beauty,,"[""en:hair"", ""en:shampoos"", ""en:incorrect-product-type"", ""en:Non-food-products"", ""en:Open-beauty-facts""]","[""en:morocco""]",23,11.0,12,0.275,68.0,47.0,smoothie-app,1.0,1.0,1,1,0.5217391304347826,0.4782608695652174,1,5,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8173913043478261
255,59095842,Dove Advanced Care Original Antitranspirant Roller,beauty,Dove,"[""en:hygiene"", ""en:deodorants"", ""nl:Deoroller"", ""nl:Verzorging""]","[""en:netherlands""]",22,20.0,2,0.5625,49.0,47.0,smoothie-app,1.0,1.0,0,1,0.09090909090909091,0.9090909090909091,1,4,0,0,0,"[""en""]","[""en"", ""nl""]",0,1,0,0.6666666666666667,0.9431818181818181
256,3337875597449,CeraVe Hydraterende Gezichtscrème,beauty,CeraVe,"[""nl:Beauty"", ""nl:Dagcreme"", ""nl:Skincare""]","[""en:netherlands""]",28,4.0,24,0.8625,67.0,47.0,openfoodfacts-contributors,1.0,1.0,0,1,0.8571428571428571,0.1428571428571429,1,3,0,0,0,"[""en""]","[""nl""]",0,0,1,0.6666666666666667,0.675
257,3337875663083,Vichy normadem phytosolution,beauty,Vichy,[],"[""en:italy"", ""en:morocco""]",22,21.0,1,0.4625,61.0,47.0,openfoodfacts-contributors,0.8571428571428571,0.75,0,1,0.045454545454545456,0.9545454545454546,2,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8483766233766235
258,3450601032417,Déodorant Argan & Harnarnélis,beauty,L'arbre vert,"[""en:Corps"", ""en:Open-beauty-facts""]","[""en:france""]",19,14.0,5,0.575,48.0,47.0,ethic-advisor,1.0,1.0,0,1,0.2631578947368421,0.736842105263158,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9078947368421053
259,4005900243553,Nivea men Protect & Care,beauty,Nivea Men,"[""en:hygiene"", ""en:deodorants"", ""en:anti-perspirants"", ""en:open-beauty-facts""]","[""en:france"", ""en:morocco""]",15,1.0,14,0.775,56.0,47.0,openfoodfacts-contributors,1.0,1.0,0,1,0.9333333333333333,0.06666666666666665,2,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6733333333333333
260,8714789913919,Dermo Protector,beauty,Sanex,"[""en:hygiene"", ""en:deodorants"", ""en:deodorants-sticks"", ""en:Open-beauty-facts""]","[""en:france"", ""en:israel"", ""en:morocco"", ""en:portugal"", ""en:spain""]",7,7.0,0,0.7875,52.0,47.0,sebleouf,1.0,1.0,1,1,0.0,1.0,5,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,1.0
261,6111230100027,,beauty,,[],"[""en:egypt"", ""en:morocco""]",37,8.0,29,0.1625,62.0,46.0,smoothie-app,1.0,1.0,1,1,0.7837837837837838,0.21621621621621623,2,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7256756756756757
263,8713551710466,,beauty,,"[""en:face"", ""en:facial-creams"", ""en:day-creams""]","[""en:france"", ""en:morocco""]",28,21.0,7,0.275,54.0,46.0,smoothie-app,1.0,1.0,1,1,0.25,0.75,2,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9125
265,4015400636649,,beauty,pampers,"[""en:incorrect-product-type"", ""en:non-food-products"", ""en:open-beauty-facts"", ""ar:\u0643\u0644 \u0634\u064a\u0626""]","[""en:morocco""]",41,7.0,34,0.475,52.0,46.0,smoothie-app,0.8571428571428571,0.75,1,1,0.8292682926829268,0.1707317073170732,1,4,0,0,0,"[""en""]","[""en"", ""ar""]",0,1,0,0.6666666666666667,0.5490418118466899
268,3337871322243,,beauty,Vichy,"[""fr:produits""]","[""en:france"", ""en:morocco""]",18.0,6.0,12.0,0.4625,56.0,46.0,openfoodfacts-contributors,1.0,1.0,1,1,0.6666666666666666,0.33333333333333337,2,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.7416666666666667
269,8480000794277,Toallitas bebé frescas y perfumadas,beauty,Deliplus,"[""en:accessories"", ""en:moist-wipes"", ""en:baby-wipes""]","[""en:morocco"", ""en:spain""]",12,9.0,3,0.775,50.0,46.0,elcoco,1.0,1.0,1,1,0.25,0.75,2,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9125
